symbol,signal_date,score,reasons,entry_price,rsi,stop_loss,target,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50,pointer_ols_breakout,pointer_strong_rsi,pointer_sma100_support,pointer_volume_contraction,pointer_weekly_trend_up,pointer_outperforming_index,pointer_rsi2_pullback
SOLARINDS.NS,2026-06-16,4,Uptrend (above rising SMA50); ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),16899.0,42.4,15856.86,18462.21,target_hit,18462.21,2026-06-22,4,9.25,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
SUNPHARMA.NS,2026-06-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1800.7,48.5,1737.1,1896.1,timeout,1862.9000244140625,2026-06-22,4,3.45,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
TATACONSUM.NS,2026-06-16,3,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure),1130.9,46.0,1076.51,1212.49,timeout,1112.9000244140625,2026-06-22,4,-1.59,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
TITAN.NS,2026-06-16,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,4338.0,59.5,4074.76,4732.86,timeout,4372.5,2026-06-22,4,0.8,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False
TMPV.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,390.36,59.3,367.25,425.03,stop_loss_hit,367.25,2026-06-17,1,-5.92,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False
TORNTPHARM.NS,2026-06-16,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),4466.7,53.3,4230.74,4820.64,timeout,4457.0,2026-06-22,4,-0.22,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
TRENT.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Outperforming index,2897.8,60.6,2687.43,3213.36,target_hit,3213.36,2026-06-19,3,10.89,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False
TVSMOTOR.NS,2026-06-16,3,RSI in healthy zone; MACD bullish crossover; Near 20-day high,3435.5,52.2,3208.41,3776.14,timeout,3488.699951171875,2026-06-22,4,1.55,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False
ULTRACEMCO.NS,2026-06-16,3,RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure),11391.0,52.2,10789.76,12292.86,timeout,11402.0,2026-06-22,4,0.1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
UNIONBANK.NS,2026-06-16,4,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),170.56,54.8,161.21,184.58,timeout,176.6199951171875,2026-06-22,4,3.55,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
UNITDSPR.NS,2026-06-16,5,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Outperforming index,1299.0,56.3,1232.5,1398.75,timeout,1343.0999755859375,2026-06-22,4,3.39,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False
VBL.NS,2026-06-16,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,541.05,63.2,514.4,581.02,stop_loss_hit,514.4,2026-06-22,4,-4.93,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False
ABB.NS,2026-06-17,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,7164.0,58.9,6776.85,7744.72,timeout,7258.0,2026-06-22,3,1.31,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False
ADANIENSOL.NS,2026-06-17,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1491.0,55.3,1377.36,1661.46,timeout,1539.4000244140625,2026-06-22,3,3.25,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False
ADANIENT.NS,2026-06-17,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2951.9,63.5,2794.75,3187.62,timeout,3059.60009765625,2026-06-22,3,3.65,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False
ADANIGREEN.NS,2026-06-17,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1465.8,56.5,1369.01,1610.99,timeout,1549.9000244140625,2026-06-22,3,5.74,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False
ADANIPORTS.NS,2026-06-17,4,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20),1828.6,60.9,1748.25,1949.12,timeout,1827.199951171875,2026-06-22,3,-0.08,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
ADANIPOWER.NS,2026-06-17,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),220.4,47.1,205.14,243.29,timeout,233.77999877929688,2026-06-22,3,6.07,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
AMBUJACEM.NS,2026-06-17,3,RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure),426.45,48.3,398.42,468.5,timeout,428.0,2026-06-22,3,0.36,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
APOLLOHOSP.NS,2026-06-17,5,Uptrend (above rising SMA50); RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),8427.5,61.0,8125.34,8880.74,timeout,8469.0,2026-06-22,3,0.49,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False
ASIANPAINT.NS,2026-06-17,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,2738.0,64.9,2620.74,2913.89,timeout,2674.0,2026-06-22,3,-2.34,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False
AXISBANK.NS,2026-06-17,6,Uptrend (above rising SMA50); RSI in healthy zone; Recent SMA50/SMA100 bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1350.9,63.6,1297.04,1431.69,timeout,1358.5999755859375,2026-06-22,3,0.57,True,True,False,False,False,False,True,False,False,False,False,True,True,True,False
BAJAJ-AUTO.NS,2026-06-17,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),10042.0,45.6,9615.15,10682.28,timeout,10191.0,2026-06-22,3,1.48,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
BAJAJFINSV.NS,2026-06-17,3,RSI in healthy zone; MACD bullish crossover; ADX greater than 25,1764.6,53.4,1664.97,1914.04,timeout,1782.199951171875,2026-06-22,3,1.0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
BAJAJHLDNG.NS,2026-06-17,3,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover,10500.0,56.1,9800.34,11549.49,timeout,10895.0,2026-06-22,3,3.76,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
BAJFINANCE.NS,2026-06-17,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,958.4,62.4,898.01,1048.99,timeout,968.2999877929688,2026-06-22,3,1.03,True,True,True,False,True,False,False,False,False,False,False,True,True,True,False
BANKBARODA.NS,2026-06-17,6,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,281.85,67.1,267.71,303.06,timeout,286.04998779296875,2026-06-22,3,1.49,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False
BEL.NS,2026-06-17,5,RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25,419.85,53.6,397.79,452.94,timeout,431.5,2026-06-22,3,2.77,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
BHARTIARTL.NS,2026-06-17,4,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure),1875.7,58.6,1783.65,2013.77,timeout,1916.5999755859375,2026-06-22,3,2.18,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False
BOSCHLTD.NS,2026-06-17,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,39230.0,64.9,37090.33,42439.5,timeout,40300.0,2026-06-22,3,2.73,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False
BPCL.NS,2026-06-17,6,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,317.95,64.0,300.96,343.44,timeout,308.6000061035156,2026-06-22,3,-2.94,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False
BRITANNIA.NS,2026-06-17,3,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure),5232.0,46.6,5056.74,5494.89,timeout,5217.5,2026-06-22,3,-0.28,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
CANBK.NS,2026-06-17,9,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,135.24,59.6,127.64,146.64,timeout,134.82000732421875,2026-06-22,3,-0.31,True,True,False,True,True,False,False,False,False,False,False,True,True,True,False
CGPOWER.NS,2026-06-17,7,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,963.75,68.5,896.51,1064.61,timeout,962.5499877929688,2026-06-22,3,-0.12,True,False,True,False,True,False,False,False,False,True,False,True,True,True,False
CHOLAFIN.NS,2026-06-17,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,1679.2,64.7,1575.5,1834.75,timeout,1718.800048828125,2026-06-22,3,2.36,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False
COALINDIA.NS,2026-06-17,4,RSI in healthy zone; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),455.75,47.7,431.3,492.42,timeout,449.0,2026-06-22,3,-1.48,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False
CUMMINSIND.NS,2026-06-17,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,5833.0,62.0,5521.99,6299.52,timeout,5764.0,2026-06-22,3,-1.18,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False
DIVISLAB.NS,2026-06-17,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),6663.5,51.2,6370.68,7102.73,timeout,6787.5,2026-06-22,3,1.86,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
DLF.NS,2026-06-17,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,623.55,63.0,579.36,689.83,timeout,627.5999755859375,2026-06-22,3,0.65,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False
DMART.NS,2026-06-17,8,RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Momentum Breakout (VCP + volume spike); Weekly trend aligned (above Weekly EMA20),4287.5,59.4,4073.31,4608.78,timeout,4330.60009765625,2026-06-22,3,1.01,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False
EICHERMOT.NS,2026-06-17,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,7509.0,61.5,7160.34,8031.99,timeout,7639.5,2026-06-22,3,1.74,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
ENRIN.NS,2026-06-17,7,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,3785.2,62.3,3480.12,4242.82,timeout,3863.5,2026-06-22,3,2.07,True,True,False,False,False,True,False,False,True,False,False,True,True,True,False
ETERNAL.NS,2026-06-17,5,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Outperforming index,258.4,58.2,238.64,288.04,timeout,263.6499938964844,2026-06-22,3,2.03,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False
GAIL.NS,2026-06-17,6,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,175.03,65.8,166.67,187.57,timeout,177.3000030517578,2026-06-22,3,1.3,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False
GRASIM.NS,2026-06-17,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),3150.4,63.5,3025.28,3338.08,timeout,3175.199951171875,2026-06-22,3,0.79,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False
HAL.NS,2026-06-17,9,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Pullback to SMA50 (13d after golden cross); Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20); Outperforming index,4460.5,60.3,4187.71,4869.68,timeout,4515.2001953125,2026-06-22,3,1.23,True,True,True,False,True,False,False,True,True,False,False,False,True,True,False
HDFCAMC.NS,2026-06-17,8,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Pullback to SMA50 (13d after golden cross); Weekly trend aligned (above Weekly EMA20); Outperforming index,2711.1,60.5,2504.72,3020.67,timeout,2689.89990234375,2026-06-22,3,-0.78,True,True,True,False,True,False,False,True,False,False,False,False,True,True,False
HDFCBANK.NS,2026-06-17,4,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure),774.29,60.8,742.33,822.24,timeout,786.4000244140625,2026-06-22,3,1.56,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
HDFCLIFE.NS,2026-06-17,3,RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure),579.73,48.7,545.52,631.05,timeout,597.1500244140625,2026-06-22,3,3.0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
HINDALCO.NS,2026-06-17,4,Volume spike (>1.5x avg); ADX greater than 25; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),1007.9,39.0,944.12,1103.57,timeout,1014.2000122070312,2026-06-22,3,0.63,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
HINDUNILVR.NS,2026-06-17,3,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure),2197.6,53.4,2102.58,2340.13,timeout,2184.89990234375,2026-06-22,3,-0.58,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
HYUNDAI.NS,2026-06-17,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Outperforming index,1976.7,60.0,1865.81,2143.03,timeout,1988.9000244140625,2026-06-22,3,0.62,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False
