symbol,signal_date,score,setup_type,entry_price,rsi,adx,stop_loss,target,reasons,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50,pointer_ols_breakout,pointer_strong_rsi,pointer_sma100_support
TCS.NS,2025-04-09,1,momentum,3096.17,23.1,41.44544167616379,2969.58,3349.34,ADX greater than 25,timeout,3299.67919921875,2025-05-06,15,6.57,False,False,False,False,False,True,False,False,False,False,False
INFY.NS,2025-04-11,1,momentum,1339.94,26.9,51.63892588842217,1268.01,1483.8,ADX greater than 25,timeout,1433.9168701171875,2025-05-07,15,7.01,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-04-11,2,momentum,1208.51,46.7,23.65043281755019,1165.04,1295.46,RSI in healthy zone; Open-Low Same (conviction buy),target_hit,1295.46,2025-04-25,8,7.19,False,True,False,False,False,False,False,False,True,False,False
TCS.NS,2025-04-11,2,momentum,3081.77,22.5,42.30347844377703,2954.72,3335.86,Volume spike (>1.5x avg); ADX greater than 25,target_hit,3335.86,2025-04-30,11,8.24,False,False,False,True,False,True,False,False,False,False,False
INFY.NS,2025-04-15,2,momentum,1355.68,30.2,51.2110185149297,1284.94,1497.15,RSI bounced off oversold; ADX greater than 25,timeout,1436.8638916015625,2025-05-08,15,5.99,False,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-04-15,1,momentum,1229.48,51.6,21.97986347592188,1185.71,1317.03,RSI in healthy zone,target_hit,1317.03,2025-04-28,8,7.12,False,True,False,False,False,False,False,False,False,False,False
TCS.NS,2025-04-15,1,momentum,3097.69,25.0,42.85804340097321,2971.25,3350.58,ADX greater than 25,timeout,3289.093505859375,2025-05-08,15,6.18,False,False,False,False,False,True,False,False,False,False,False
INFY.NS,2025-04-16,1,momentum,1343.41,29.1,50.93722898042808,1274.6,1481.04,ADX greater than 25,timeout,1433.2513427734375,2025-05-09,15,6.69,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-04-16,1,momentum,1228.69,51.4,20.665693731604637,1186.78,1312.51,RSI in healthy zone,target_hit,1312.51,2025-04-25,6,6.82,False,True,False,False,False,False,False,False,False,False,False
TCS.NS,2025-04-16,1,momentum,3122.11,28.7,43.42179773200205,2999.68,3366.96,ADX greater than 25,timeout,3280.892333984375,2025-05-09,15,5.09,False,False,False,False,False,True,False,False,False,False,False
INFY.NS,2025-04-17,2,momentum,1349.5,30.5,50.85756610106863,1280.36,1487.77,RSI bounced off oversold; ADX greater than 25,target_hit,1487.77,2025-05-12,15,10.25,False,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-04-17,2,momentum,1263.59,58.7,19.99597295090728,1219.08,1352.6,RSI in healthy zone; MACD bullish crossover,target_hit,1352.6,2025-04-28,6,7.04,False,True,True,False,False,False,False,False,False,False,False
TCS.NS,2025-04-17,2,momentum,3146.04,32.2,43.52924844546999,3023.61,3390.91,RSI bounced off oversold; ADX greater than 25,target_hit,3390.91,2025-05-12,15,7.78,False,True,False,False,False,True,False,False,False,False,False
INFY.NS,2025-04-21,5,momentum,1379.44,36.9,49.69085052735984,1308.95,1520.43,RSI bounced off oversold; MACD bullish crossover; Volume spike (>1.5x avg); ADX greater than 25; Open-Low Same (conviction buy),target_hit,1520.43,2025-05-12,14,10.22,False,True,True,True,False,True,False,False,True,False,False
RELIANCE.NS,2025-04-21,5,momentum,1284.41,62.4,19.84896984926929,1239.48,1374.26,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Pullback to SMA100 support,target_hit,1374.26,2025-04-29,6,7.0,True,True,True,False,True,False,False,False,False,False,True
TCS.NS,2025-04-21,3,momentum,3167.69,35.4,42.82580036963575,3046.87,3409.34,RSI bounced off oversold; ADX greater than 25; Open-Low Same (conviction buy),target_hit,3409.34,2025-05-12,14,7.63,False,True,False,False,False,True,False,False,True,False,False
INFY.NS,2025-04-22,3,momentum,1352.63,33.9,48.61422607184961,1283.94,1490.02,RSI bounced off oversold; MACD bullish crossover; ADX greater than 25,target_hit,1490.02,2025-05-12,13,10.16,False,True,True,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-04-22,4,momentum,1280.14,61.2,19.78076346092841,1236.56,1367.31,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high,target_hit,1367.31,2025-04-29,5,6.81,True,True,True,False,True,False,False,False,False,False,False
TCS.NS,2025-04-22,3,momentum,3160.83,34.8,42.17117172520715,3044.65,3393.18,RSI bounced off oversold; MACD bullish crossover; ADX greater than 25,target_hit,3393.18,2025-05-12,13,7.35,False,True,True,False,False,True,False,False,False,False,False
INFY.NS,2025-04-23,2,momentum,1402.16,43.1,46.504710418263606,1331.76,1542.97,MACD bullish crossover; ADX greater than 25,target_hit,1542.97,2025-05-12,12,10.04,False,False,True,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-04-23,3,momentum,1288.87,62.8,19.767558852582304,1246.21,1374.19,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high,target_hit,1374.19,2025-04-29,4,6.62,True,True,False,False,True,False,False,False,False,False,False
TCS.NS,2025-04-23,3,momentum,3254.86,47.0,40.29241130090499,3136.1,3492.37,RSI in healthy zone; MACD bullish crossover; ADX greater than 25,timeout,3414.0234375,2025-05-15,15,4.89,False,True,True,False,False,True,False,False,False,False,False
INFY.NS,2025-04-24,1,momentum,1398.84,42.6,44.54742637524254,1331.28,1533.95,ADX greater than 25,target_hit,1533.95,2025-05-12,11,9.66,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-04-24,4,momentum,1290.46,63.1,19.750440354909305,1249.33,1372.71,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Open-Low Same (conviction buy),target_hit,1372.71,2025-04-29,3,6.37,True,True,False,False,True,False,False,False,True,False,False
TCS.NS,2025-04-24,3,momentum,3243.99,45.9,38.5470335048007,3131.13,3469.7,RSI in healthy zone; MACD bullish crossover; ADX greater than 25,timeout,3396.28515625,2025-05-16,15,4.69,False,True,True,False,False,True,False,False,False,False,False
INFY.NS,2025-04-25,1,momentum,1407.2,44.1,42.27593348984281,1340.58,1540.45,ADX greater than 25,target_hit,1540.45,2025-05-12,10,9.47,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-04-25,3,momentum,1289.27,62.7,20.25574524746097,1247.14,1373.52,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high,target_hit,1373.52,2025-04-29,2,6.53,True,True,False,False,True,False,False,False,False,False,False
TCS.NS,2025-04-25,2,momentum,3288.24,50.8,36.06472906980959,3175.65,3513.41,RSI in healthy zone; ADX greater than 25,timeout,3355.754638671875,2025-05-19,15,2.05,False,True,False,False,False,True,False,False,False,False,False
INFY.NS,2025-04-28,1,momentum,1409.01,44.5,40.18868862830437,1344.67,1537.69,ADX greater than 25,target_hit,1537.69,2025-05-12,9,9.13,False,False,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-04-28,4,momentum,1357.08,73.1,21.710629437666796,1310.08,1451.08,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum,timeout,1412.4024658203125,2025-05-20,15,4.08,True,False,False,True,True,False,False,False,False,True,False
TCS.NS,2025-04-28,2,momentum,3283.94,50.4,33.76349329293693,3174.01,3503.81,RSI in healthy zone; ADX greater than 25,timeout,3336.20458984375,2025-05-20,15,1.59,False,True,False,False,False,True,False,False,False,False,False
INFY.NS,2025-04-29,2,momentum,1423.65,47.3,37.73986467688827,1360.27,1550.41,RSI in healthy zone; ADX greater than 25,target_hit,1550.41,2025-05-12,8,8.9,False,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-04-29,5,momentum,1387.72,76.3,23.6055352114754,1339.6,1483.95,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Open-Low Same (conviction buy); Strong RSI momentum,timeout,1416.9630126953125,2025-05-21,15,2.11,True,False,False,True,True,False,False,False,True,True,False
TCS.NS,2025-04-29,2,momentum,3311.6,53.4,31.55742995553393,3202.92,3528.96,RSI in healthy zone; ADX greater than 25,timeout,3362.430419921875,2025-05-21,15,1.53,False,True,False,False,False,True,False,False,False,False,False
INFY.NS,2025-04-30,2,momentum,1426.12,47.8,35.474533018386055,1364.6,1549.16,RSI in healthy zone; ADX greater than 25,target_hit,1549.16,2025-05-12,7,8.63,False,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-04-30,5,momentum,1392.97,76.8,25.391854893603334,1343.68,1491.55,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Strong RSI momentum,timeout,1397.332763671875,2025-05-22,15,0.31,True,False,False,True,True,True,False,False,False,True,False
TCS.NS,2025-04-30,2,momentum,3293.67,51.2,29.88251592771138,3178.05,3524.91,RSI in healthy zone; ADX greater than 25,timeout,3315.891357421875,2025-05-22,15,0.67,False,True,False,False,False,True,False,False,False,False,False
INFY.NS,2025-05-02,2,momentum,1432.59,49.1,33.023681767391786,1372.71,1552.34,RSI in healthy zone; ADX greater than 25,timeout,1487.6304931640625,2025-05-23,15,3.84,False,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-05-02,4,momentum,1407.64,78.2,27.248252708852192,1359.57,1503.79,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,timeout,1414.5838623046875,2025-05-23,15,0.49,True,False,False,False,True,True,False,False,False,True,False
TCS.NS,2025-05-02,2,momentum,3272.02,48.6,28.325211843831536,3157.35,3501.37,RSI in healthy zone; ADX greater than 25,timeout,3351.7490234375,2025-05-23,15,2.44,False,True,False,False,False,True,False,False,False,False,False
INFY.NS,2025-05-05,2,momentum,1434.2,49.4,30.75200256424637,1376.55,1549.51,RSI in healthy zone; ADX greater than 25,target_hit,1549.51,2025-05-12,5,8.04,False,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-05-05,5,momentum,1419.05,79.3,29.149678473967544,1372.31,1512.52,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum,stop_loss_hit,1372.31,2025-05-09,4,-3.29,True,False,False,False,True,True,True,False,False,True,False
TCS.NS,2025-05-05,3,momentum,3294.24,51.3,26.695533970007233,3180.25,3522.23,RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy),timeout,3373.3974609375,2025-05-26,15,2.4,False,True,False,False,False,True,False,False,True,False,False
INFY.NS,2025-05-06,2,momentum,1436.96,50.0,28.734880127015867,1381.74,1547.4,RSI in healthy zone; ADX greater than 25,target_hit,1547.4,2025-05-12,4,7.69,False,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-05-06,5,momentum,1408.73,75.7,30.19839851762695,1363.07,1500.06,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum,stop_loss_hit,1363.07,2025-05-09,3,-3.24,True,False,False,False,True,True,True,False,False,True,False
TCS.NS,2025-05-06,2,momentum,3299.68,52.0,25.3033137099483,3190.15,3518.74,RSI in healthy zone; ADX greater than 25,timeout,3336.5859375,2025-05-27,15,1.12,False,True,False,False,False,True,False,False,False,False,False
INFY.NS,2025-05-07,3,momentum,1433.92,49.3,26.765854865156975,1380.38,1540.99,RSI in healthy zone; Near 20-day high; ADX greater than 25,target_hit,1540.99,2025-05-12,3,7.47,False,True,False,False,True,True,False,False,False,False,False
RELIANCE.NS,2025-05-07,4,momentum,1393.96,70.8,30.835196654845326,1349.25,1483.39,Uptrend (above rising SMA50); ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum,timeout,1400.8028564453125,2025-05-28,15,0.49,True,False,False,False,False,True,True,False,False,True,False
TCS.NS,2025-05-07,2,momentum,3285.47,50.1,24.23874047895965,3179.74,3496.93,RSI in healthy zone; Near 20-day high,timeout,3335.632080078125,2025-05-28,15,1.53,False,True,False,False,True,False,False,False,False,False,False
INFY.NS,2025-05-08,2,momentum,1436.86,50.0,24.94364854488042,1385.59,1539.41,RSI in healthy zone; Near 20-day high,target_hit,1539.41,2025-05-12,2,7.14,False,True,False,False,True,False,False,False,False,False,False
RELIANCE.NS,2025-05-08,4,momentum,1394.95,70.9,31.226550092967965,1351.01,1482.84,Uptrend (above rising SMA50); ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum,timeout,1405.660888671875,2025-05-29,15,0.77,True,False,False,False,False,True,True,False,False,True,False
TCS.NS,2025-05-08,2,momentum,3289.09,50.6,22.96212136737812,3185.98,3495.32,RSI in healthy zone; Near 20-day high,timeout,3336.01416015625,2025-05-29,15,1.43,False,True,False,False,True,False,False,False,False,False,False
INFY.NS,2025-05-09,2,momentum,1433.25,49.1,23.469804118624246,1383.88,1531.99,RSI in healthy zone; Near 20-day high,target_hit,1531.99,2025-05-12,1,6.89,False,True,False,False,True,False,False,False,False,False,False
RELIANCE.NS,2025-05-09,4,momentum,1365.41,61.6,30.61114862080226,1321.16,1453.9,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Recent SMA50/SMA100 bullish crossover,timeout,1408.7342529296875,2025-05-30,15,3.17,True,True,False,False,False,True,True,False,False,False,False
TCS.NS,2025-05-09,2,momentum,3280.89,49.4,22.209855030067047,3179.95,3482.78,RSI in healthy zone; Near 20-day high,timeout,3302.92138671875,2025-05-30,15,0.67,False,True,False,False,True,False,False,False,False,False,False
INFY.NS,2025-05-12,2,momentum,1546.67,68.9,24.199444295567698,1488.15,1663.7,Near 20-day high; Strong RSI momentum,stop_loss_hit,1488.15,2025-05-13,1,-3.78,False,False,False,False,True,False,False,False,False,True,False
RELIANCE.NS,2025-05-12,5,momentum,1424.2,70.0,30.974802395487654,1376.54,1519.52,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum,timeout,1401.5958251953125,2025-06-02,15,-1.59,True,False,False,False,True,True,False,False,True,True,False
TCS.NS,2025-05-12,3,momentum,3452.65,67.2,22.138464813596986,3339.48,3678.98,Near 20-day high; Open-Low Same (conviction buy); Strong RSI momentum,stop_loss_hit,3339.48,2025-05-20,6,-3.28,False,False,False,False,True,False,False,False,True,True,False
INFY.NS,2025-05-13,1,momentum,1491.24,57.2,24.877350373760326,1430.56,1612.61,RSI in healthy zone,timeout,1487.5450439453125,2025-06-03,15,-0.25,False,True,False,False,False,False,False,False,False,False,False
RELIANCE.NS,2025-05-13,3,momentum,1403.58,64.7,31.466601885543216,1355.58,1499.58,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,timeout,1393.466064453125,2025-06-03,15,-0.72,True,True,False,False,False,True,False,False,False,False,False
TCS.NS,2025-05-13,1,momentum,3352.13,55.0,22.0668666996541,3235.55,3585.29,RSI in healthy zone,timeout,3247.418212890625,2025-06-03,15,-3.12,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2025-05-14,2,momentum,1513.87,60.2,25.510681029567902,1454.83,1631.95,RSI in healthy zone; ADX greater than 25,timeout,1495.4503173828125,2025-06-04,15,-1.22,False,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-05-14,4,momentum,1412.2,65.9,31.92285713482511,1366.1,1504.41,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,timeout,1411.3118896484375,2025-06-04,15,-0.06,True,False,False,False,True,True,False,False,False,True,False
TCS.NS,2025-05-14,1,momentum,3384.27,57.6,21.97067218429387,3270.67,3611.47,RSI in healthy zone,stop_loss_hit,3270.67,2025-06-02,13,-3.36,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2025-05-15,3,momentum,1533.45,62.6,26.48457209111555,1473.79,1652.78,RSI in healthy zone; Near 20-day high; ADX greater than 25,stop_loss_hit,1473.79,2025-05-22,5,-3.89,False,True,False,False,True,True,False,False,False,False,False
RELIANCE.NS,2025-05-15,4,momentum,1441.75,69.6,32.90568597744767,1393.77,1537.71,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,stop_loss_hit,1393.77,2025-05-22,5,-3.33,True,False,False,False,True,True,False,False,False,True,False
TCS.NS,2025-05-15,2,momentum,3414.02,60.0,22.291634613813365,3299.76,3642.55,RSI in healthy zone; Volume spike (>1.5x avg),stop_loss_hit,3299.76,2025-05-22,5,-3.35,False,True,False,True,False,False,False,False,False,False,False
INFY.NS,2025-05-16,2,momentum,1511.49,58.3,27.390546072445837,1452.88,1628.72,RSI in healthy zone; ADX greater than 25,timeout,1507.5975341796875,2025-06-06,15,-0.26,False,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-05-16,4,momentum,1443.93,69.9,33.82026237248372,1397.92,1535.95,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum,stop_loss_hit,1397.92,2025-05-22,4,-3.19,True,False,False,False,True,True,False,False,False,True,False
TCS.NS,2025-05-16,1,momentum,3396.29,57.9,22.590944679848526,3285.3,3618.26,RSI in healthy zone,stop_loss_hit,3285.3,2025-06-02,11,-3.27,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2025-05-19,2,momentum,1482.88,53.2,27.317910418835144,1424.97,1598.69,RSI in healthy zone; ADX greater than 25,timeout,1516.3704833984375,2025-06-09,15,2.26,False,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-05-19,3,momentum,1428.46,65.5,34.25392342913197,1383.81,1517.77,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum,stop_loss_hit,1383.81,2025-06-02,10,-3.13,True,False,False,False,False,True,False,False,False,True,False
TCS.NS,2025-05-19,1,momentum,3355.75,53.4,22.14148454883669,3246.81,3573.64,RSI in healthy zone,stop_loss_hit,3246.81,2025-06-03,11,-3.25,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2025-05-20,2,momentum,1483.64,53.3,27.229364925721836,1427.27,1596.37,RSI in healthy zone; ADX greater than 25,timeout,1538.6402587890625,2025-06-10,15,3.71,False,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-05-20,3,momentum,1412.4,61.3,33.91878148809052,1368.47,1500.27,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,timeout,1426.1834716796875,2025-06-10,15,0.98,True,True,False,False,False,True,False,False,False,False,False
TCS.NS,2025-05-20,1,momentum,3336.2,51.3,21.53470231468042,3228.5,3551.61,RSI in healthy zone,timeout,3331.798095703125,2025-06-10,15,-0.13,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2025-05-21,2,momentum,1491.15,54.5,26.934078835399767,1436.88,1599.68,RSI in healthy zone; ADX greater than 25,timeout,1572.4786376953125,2025-06-11,15,5.45,False,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-05-21,3,momentum,1416.96,62.1,33.44898375787455,1374.25,1502.39,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,timeout,1436.4945068359375,2025-06-11,15,1.38,True,True,False,False,False,True,False,False,False,False,False
TCS.NS,2025-05-21,1,momentum,3362.43,53.9,20.959987661316944,3258.47,3570.35,RSI in healthy zone,stop_loss_hit,3258.47,2025-06-03,9,-3.09,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2025-05-22,2,momentum,1471.18,50.8,26.216839992870092,1417.89,1577.77,RSI in healthy zone; ADX greater than 25,timeout,1550.7874755859375,2025-06-12,15,5.41,False,True,False,False,False,True,False,False,False,False,False
RELIANCE.NS,2025-05-22,3,momentum,1397.33,57.0,32.12720218689643,1354.24,1483.52,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,timeout,1429.2569580078125,2025-06-12,15,2.28,True,True,False,False,False,True,False,False,False,False,False
TCS.NS,2025-05-22,1,momentum,3315.89,48.9,19.60745220269833,3211.74,3524.19,RSI in healthy zone,timeout,3304.1845703125,2025-06-12,15,-0.35,False,True,False,False,False,False,False,False,False,False,False
INFY.NS,2025-05-23,3,momentum,1487.63,53.6,26.182111238779118,1434.1,1594.69,RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy),timeout,1544.4246826171875,2025-06-13,15,3.82,False,True,False,False,False,True,False,False,True,False,False
RELIANCE.NS,2025-05-23,4,momentum,1414.58,60.1,31.184773899830354,1371.68,1500.39,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy),timeout,1415.67431640625,2025-06-13,15,0.08,True,True,False,False,False,True,False,False,True,False,False
TCS.NS,2025-05-23,1,momentum,3351.75,52.6,18.901652483039335,3247.95,3559.35,RSI in healthy zone,stop_loss_hit,3247.95,2025-06-03,7,-3.1,False,True,False,False,False,False,False,False,False,False,False
