symbol,signal_date,score,reasons,entry_price,rsi,stop_loss,target,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50,pointer_ols_breakout,pointer_strong_rsi,pointer_sma100_support,pointer_volume_contraction,pointer_weekly_trend_up,pointer_outperforming_index,pointer_rsi2_pullback,pointer_stoch_pullback,pointer_bb_pullback,pointer_inside_bar_breakout,pointer_nr7_breakout,pointer_ema21_pullback,pointer_hammer_at_support
SBILIFE.NS,2026-04-16,5,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1974.7,59.5,1870.92,2063.5615,stop_loss_hit,1870.92,2026-04-23,5,-5.26,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
SBIN.NS,2026-04-16,5,RSI in healthy zone; Near 20-day high; ADX greater than 25; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),1048.26,50.2,983.99,1095.4316999999999,target_hit,1095.4316999999999,2026-04-20,2,4.5,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
SHRIRAMFIN.NS,2026-04-16,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1022.75,55.5,936.42,1068.7737499999998,stop_loss_hit,936.42,2026-04-30,10,-8.44,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
SIEMENS.NS,2026-04-16,6,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,3563.8,67.8,3309.36,3724.171,target_hit,3724.171,2026-04-20,2,4.5,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
SOLARINDS.NS,2026-04-16,5,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,14990.0,67.6,13905.12,15664.55,target_hit,15664.55,2026-04-23,5,4.5,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
TATACONSUM.NS,2026-04-16,5,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Outperforming index; EMA 21 support pullback,1093.35,56.8,1040.7,1142.5507499999999,target_hit,1142.5507499999999,2026-04-22,4,4.5,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
TATAPOWER.NS,2026-04-16,6,Uptrend (above rising SMA50); Near 20-day high; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,426.6,72.7,401.49,445.79699999999997,target_hit,445.79699999999997,2026-04-27,7,4.5,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False
TATASTEEL.NS,2026-04-16,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,206.43,63.7,194.58,215.71935,timeout,212.70346069335938,2026-05-07,15,3.04,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
TCS.NS,2026-04-16,4,RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure),2542.43,55.3,2411.48,2656.8393499999997,stop_loss_hit,2411.48,2026-04-24,6,-5.15,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TECHM.NS,2026-04-16,4,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1491.0,61.1,1405.82,1558.0949999999998,stop_loss_hit,1405.82,2026-04-22,4,-5.71,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
TITAN.NS,2026-04-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,4461.4,61.0,4216.43,4662.163,timeout,4307.5,2026-05-07,15,-3.45,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
TMPV.NS,2026-04-16,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Outperforming index,353.37,62.3,329.42,369.27164999999997,timeout,356.29443359375,2026-05-07,15,0.83,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
TRENT.NS,2026-04-16,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Outperforming index,2718.18,63.8,2528.36,2840.4981,target_hit,2840.4981,2026-04-20,2,4.5,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
TVSMOTOR.NS,2026-04-16,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,3757.2,57.2,3522.27,3926.2739999999994,stop_loss_hit,3522.27,2026-04-23,5,-6.25,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
ULTRACEMCO.NS,2026-04-16,4,RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure),11826.0,56.5,11130.93,12358.169999999998,timeout,12146.0,2026-05-07,15,2.71,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
UNIONBANK.NS,2026-04-16,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,188.49,56.8,173.43,196.97205,target_hit,196.97205,2026-04-22,4,4.5,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
VBL.NS,2026-04-16,5,Near 20-day high; Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,459.96,67.2,430.25,480.65819999999997,target_hit,480.65819999999997,2026-04-21,3,4.5,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False
VEDL.NS,2026-04-16,5,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,782.85,74.2,734.05,818.0782499999999,stop_loss_hit,734.05,2026-04-23,5,-6.23,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
ABB.NS,2026-04-17,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,7000.87,73.4,6588.28,7315.9091499999995,target_hit,7315.9091499999995,2026-04-22,3,4.5,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
ADANIENSOL.NS,2026-04-17,7,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1259.8,76.5,1162.8,1316.4909999999998,target_hit,1316.4909999999998,2026-04-22,3,4.5,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False
ADANIENT.NS,2026-04-17,7,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,2217.31,67.0,2056.56,2317.08895,target_hit,2317.08895,2026-04-23,4,4.5,True,False,False,False,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
ADANIGREEN.NS,2026-04-17,7,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1127.3,76.7,1043.0,1178.0285,target_hit,1178.0285,2026-04-20,1,4.5,True,False,False,False,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
ADANIPORTS.NS,2026-04-17,6,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1566.8,67.3,1468.18,1637.3059999999998,target_hit,1637.3059999999998,2026-04-27,6,4.5,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
ADANIPOWER.NS,2026-04-17,6,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,198.5,86.3,183.94,207.43249999999998,target_hit,207.43249999999998,2026-04-20,1,4.5,True,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
AMBUJACEM.NS,2026-04-17,4,RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure),456.74,54.9,425.81,477.2933,timeout,442.1116027832031,2026-05-08,15,-3.2,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
APOLLOHOSP.NS,2026-04-17,9,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Pullback to SMA50 (19d after golden cross); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Inside Bar breakout; EMA 21 support pullback,7699.0,59.3,7227.19,8045.454999999999,target_hit,8045.454999999999,2026-05-08,15,4.5,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False
ASIANPAINT.NS,2026-04-17,7,RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; NR7 narrow-range breakout,2464.0,65.0,2324.17,2574.8799999999997,target_hit,2574.8799999999997,2026-04-21,2,4.5,False,True,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False
AXISBANK.NS,2026-04-17,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1359.1,62.6,1283.07,1420.2595,stop_loss_hit,1283.07,2026-04-29,8,-5.59,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
BAJAJ-AUTO.NS,2026-04-17,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,9637.86,60.1,9140.26,10071.5637,target_hit,10071.5637,2026-05-04,11,4.5,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
BAJAJFINSV.NS,2026-04-17,4,RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure),1838.9,56.3,1735.66,1921.6505,stop_loss_hit,1735.66,2026-04-30,9,-5.61,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
BAJAJHLDNG.NS,2026-04-17,4,RSI in healthy zone; Near 20-day high; Outperforming index; NR7 narrow-range breakout,10355.5,59.7,9705.82,10821.4975,target_hit,10821.4975,2026-05-08,15,4.5,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
BEL.NS,2026-04-17,6,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,462.75,65.7,437.91,483.57374999999996,stop_loss_hit,437.91,2026-04-27,6,-5.37,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
BOSCHLTD.NS,2026-04-17,7,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,37505.0,67.9,35181.11,39192.725,timeout,37315.0,2026-05-11,15,-0.51,True,False,False,False,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
CANBK.NS,2026-04-17,5,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,137.82,55.5,128.29,144.0219,timeout,130.04994201660156,2026-05-08,15,-5.64,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
CGPOWER.NS,2026-04-17,6,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index; NR7 narrow-range breakout,774.8,67.3,724.6,809.6659999999999,target_hit,809.6659999999999,2026-04-21,2,4.5,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False
CHOLAFIN.NS,2026-04-17,5,RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Outperforming index,1579.0,55.6,1458.69,1650.0549999999998,target_hit,1650.0549999999998,2026-05-05,12,4.5,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
COALINDIA.NS,2026-04-17,6,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Stochastic oversold pullback; NR7 narrow-range breakout,438.75,46.8,413.08,458.49375,target_hit,458.49375,2026-04-24,5,4.5,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
CUMMINSIND.NS,2026-04-17,7,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; NR7 narrow-range breakout,5140.9,64.4,4812.62,5372.240499999999,target_hit,5372.240499999999,2026-05-07,14,4.5,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False
DIVISLAB.NS,2026-04-17,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),6229.0,57.7,5918.33,6509.304999999999,target_hit,6509.304999999999,2026-04-29,8,4.5,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
DMART.NS,2026-04-17,11,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Momentum Breakout (VCP + volume spike); Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index; Inside Bar breakout,4628.5,71.9,4341.11,4836.782499999999,stop_loss_hit,4341.11,2026-05-05,12,-6.21,True,False,False,True,True,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False
EICHERMOT.NS,2026-04-17,4,RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); EMA 21 support pullback,7189.5,52.4,6719.31,7513.027499999999,timeout,7302.5,2026-05-08,15,1.57,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
