symbol,signal_date,score,reasons,entry_price,rsi,stop_loss,target,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50,pointer_ols_breakout,pointer_strong_rsi,pointer_sma100_support,pointer_volume_contraction,pointer_weekly_trend_up,pointer_outperforming_index
SUNPHARMA.NS,2026-04-22,3,ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Volume contracting (low selling pressure),1669.8,40.1,1590.5,1788.75,target_hit,1788.75,2026-04-29,5,7.12,False,False,False,False,False,True,True,False,False,False,False,True,False,False
TATACAP.NS,2026-04-22,6,RSI in healthy zone; Near 20-day high; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,337.35,59.5,320.45,362.7,stop_loss_hit,320.45,2026-05-11,13,-5.01,False,True,False,False,True,False,False,False,False,False,True,True,True,True
TATACONSUM.NS,2026-04-22,7,Volume spike (>1.5x avg); Near 20-day high; Momentum Breakout (VCP + volume spike); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1168.71,72.5,1111.66,1254.29,target_hit,1254.29,2026-05-11,13,7.32,False,False,False,True,True,False,False,False,False,True,False,False,True,True
TATAPOWER.NS,2026-04-22,6,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,436.05,76.1,412.96,470.68,stop_loss_hit,412.96,2026-05-13,15,-5.3,True,False,False,False,True,False,False,False,False,True,False,True,True,True
TATASTEEL.NS,2026-04-22,6,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,208.73,65.6,198.13,224.62,timeout,215.1823272705078,2026-05-13,15,3.09,True,False,False,False,True,False,False,False,False,True,False,True,True,True
TITAN.NS,2026-04-22,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,4454.6,58.7,4222.14,4803.29,stop_loss_hit,4222.14,2026-05-08,12,-5.22,True,True,False,False,False,False,False,False,False,False,False,True,True,True
TMPV.NS,2026-04-22,4,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Outperforming index,358.87,63.6,336.3,392.73,stop_loss_hit,336.3,2026-04-30,6,-6.29,False,True,False,False,True,False,False,False,False,False,False,True,False,True
TORNTPHARM.NS,2026-04-22,3,Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),4076.5,42.3,3876.88,4375.93,target_hit,4375.93,2026-05-06,10,7.35,False,False,False,False,False,False,False,False,False,False,True,True,True,False
TRENT.NS,2026-04-22,6,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Strong RSI momentum; Outperforming index,2951.97,73.2,2757.39,3243.84,stop_loss_hit,2757.39,2026-04-30,6,-6.59,True,False,False,True,True,True,False,False,False,True,False,False,False,True
TVSMOTOR.NS,2026-04-22,3,RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),3660.7,50.9,3443.26,3986.86,stop_loss_hit,3443.26,2026-04-30,6,-5.94,False,True,False,False,False,False,False,False,False,False,False,True,True,False
ULTRACEMCO.NS,2026-04-22,8,RSI in healthy zone; Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,12193.0,62.1,11557.14,13146.79,stop_loss_hit,11557.14,2026-04-30,6,-5.21,False,True,False,False,True,True,False,False,True,False,True,True,True,True
UNIONBANK.NS,2026-04-22,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,194.05,61.3,180.19,214.84,stop_loss_hit,180.19,2026-04-23,1,-7.14,True,True,False,False,True,False,False,False,False,False,False,True,True,True
UNITDSPR.NS,2026-04-22,4,RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20); Outperforming index,1392.8,64.4,1315.29,1509.07,stop_loss_hit,1315.29,2026-05-04,8,-5.57,False,True,False,False,True,False,False,False,False,False,False,False,True,True
VBL.NS,2026-04-22,7,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,494.48,73.4,463.56,540.85,timeout,489.1499938964844,2026-05-13,15,-1.08,True,False,False,True,True,True,False,False,False,True,False,False,True,True
VEDL.NS,2026-04-22,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,757.0,62.0,709.35,828.47,stop_loss_hit,709.35,2026-04-24,2,-6.29,True,True,False,False,False,True,False,False,False,False,False,False,True,True
ABB.NS,2026-04-23,5,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,7544.64,81.1,7079.38,8242.54,stop_loss_hit,7079.38,2026-05-07,10,-6.17,True,False,False,False,True,True,False,False,False,False,False,False,True,True
ADANIENSOL.NS,2026-04-23,5,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,1361.25,80.9,1257.4,1517.02,stop_loss_hit,1257.4,2026-05-13,14,-7.63,True,False,False,False,True,True,False,False,False,False,False,False,True,True
ADANIENT.NS,2026-04-23,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,2298.97,71.6,2143.02,2532.9,target_hit,2532.9,2026-05-06,9,10.18,True,False,False,False,True,True,False,False,False,True,False,False,True,True
ADANIGREEN.NS,2026-04-23,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1214.15,81.9,1121.84,1352.62,target_hit,1352.62,2026-05-06,9,11.4,True,False,False,False,True,True,False,False,False,False,False,True,True,True
ADANIPORTS.NS,2026-04-23,7,Uptrend (above rising SMA50); Near 20-day high; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1596.17,69.4,1505.63,1731.99,target_hit,1731.99,2026-05-04,7,8.51,True,False,False,False,True,False,True,False,False,True,False,True,True,True
ADANIPOWER.NS,2026-04-23,5,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Weekly trend aligned (above Weekly EMA20); Outperforming index,214.18,87.8,198.94,237.04,timeout,224.49000549316406,2026-05-14,15,4.81,True,False,False,False,True,True,False,False,False,False,False,False,True,True
APOLLOHOSP.NS,2026-04-23,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,7781.0,60.5,7432.28,8304.08,timeout,8119.0,2026-05-14,15,4.34,True,True,False,False,True,False,False,False,False,False,False,True,True,True
ASIANPAINT.NS,2026-04-23,6,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,2521.4,65.4,2384.22,2727.17,timeout,2622.199951171875,2026-05-14,15,4.0,True,False,False,False,False,True,False,False,False,True,False,True,True,True
AXISBANK.NS,2026-04-23,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1369.6,62.5,1300.94,1472.59,stop_loss_hit,1300.94,2026-04-27,2,-5.01,True,True,False,False,True,False,False,False,False,False,False,True,True,True
BAJAJ-AUTO.NS,2026-04-23,5,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),9417.96,52.5,8967.58,10093.53,target_hit,10093.53,2026-05-04,7,7.17,True,True,False,False,False,False,False,False,False,False,True,True,True,False
BAJAJHLDNG.NS,2026-04-23,4,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Outperforming index,10376.5,59.6,9789.56,11256.91,timeout,10357.0,2026-05-14,15,-0.19,False,True,False,False,True,False,False,False,False,False,False,True,False,True
BEL.NS,2026-04-23,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,449.95,56.5,426.45,485.2,stop_loss_hit,426.45,2026-04-30,5,-5.22,True,True,False,False,False,False,False,False,False,False,False,True,True,True
BHARTIARTL.NS,2026-04-23,3,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure),1841.2,47.9,1762.22,1959.67,stop_loss_hit,1762.22,2026-05-11,12,-4.29,False,True,False,False,False,True,False,False,False,False,False,True,False,False
BOSCHLTD.NS,2026-04-23,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,37380.0,64.3,35288.25,40517.62,timeout,37740.0,2026-05-15,15,0.96,True,True,False,False,False,True,False,False,False,False,False,True,True,True
CANBK.NS,2026-04-23,3,RSI in healthy zone; Volume contracting (low selling pressure); Outperforming index,136.37,52.0,127.49,149.69,stop_loss_hit,127.49,2026-05-11,12,-6.51,False,True,False,False,False,False,False,False,False,False,False,True,False,True
CGPOWER.NS,2026-04-23,5,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,837.8,76.1,785.72,915.92,timeout,848.25,2026-05-14,15,1.25,True,False,False,False,True,False,False,False,False,True,False,False,True,True
CIPLA.NS,2026-04-23,7,RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Momentum Breakout (VCP + volume spike); Outperforming index,1293.76,64.0,1238.48,1376.69,target_hit,1376.69,2026-05-14,15,6.41,False,True,False,True,True,True,False,False,False,False,False,False,False,True
COALINDIA.NS,2026-04-23,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),450.65,54.5,427.98,484.65,target_hit,484.65,2026-04-29,4,7.54,True,True,False,False,False,False,False,False,False,False,False,True,True,False
CUMMINSIND.NS,2026-04-23,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,5176.9,62.7,4856.47,5657.54,timeout,5367.0,2026-05-14,15,3.67,True,True,False,False,True,False,False,False,False,False,False,True,True,True
DIVISLAB.NS,2026-04-23,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,6378.5,64.6,6085.53,6817.95,target_hit,6817.95,2026-05-13,13,6.89,True,True,False,False,True,False,False,False,False,False,False,True,True,True
DMART.NS,2026-04-23,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,4521.2,63.8,4263.77,4907.35,timeout,4341.39990234375,2026-05-14,15,-3.98,True,True,False,False,False,True,False,False,False,False,False,True,True,True
DRREDDY.NS,2026-04-23,10,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Momentum Breakout (VCP + volume spike); Strong RSI momentum; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20); Outperforming index,1331.0,65.1,1254.15,1446.27,stop_loss_hit,1254.15,2026-05-13,14,-5.77,True,False,False,True,True,True,False,False,False,True,True,False,True,True
ENRIN.NS,2026-04-23,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,3221.6,73.6,3000.93,3552.61,timeout,3104.800048828125,2026-05-14,15,-3.63,True,False,False,False,True,True,False,False,False,True,False,False,True,True
GAIL.NS,2026-04-23,7,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,164.96,67.3,155.73,178.81,timeout,162.61000061035156,2026-05-14,15,-1.42,True,False,False,False,True,True,False,False,False,True,False,True,True,True
GODREJCP.NS,2026-04-23,5,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1137.3,63.3,1075.12,1230.56,stop_loss_hit,1075.12,2026-04-30,5,-5.47,False,True,False,False,True,False,False,False,False,False,False,True,True,True
HAL.NS,2026-04-23,6,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,4352.5,66.2,4131.1,4684.6,target_hit,4684.6,2026-05-07,10,7.63,True,False,False,False,False,True,False,False,False,True,False,True,True,True
HDFCAMC.NS,2026-04-23,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,2650.23,58.3,2467.36,2924.54,timeout,2633.9892578125,2026-05-14,15,-0.61,True,True,False,False,False,True,False,False,False,False,False,True,True,True
HINDALCO.NS,2026-04-23,6,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1041.35,67.1,983.0,1128.87,timeout,1103.300048828125,2026-05-14,15,5.95,True,False,False,False,True,False,False,False,False,True,False,True,True,True
HINDUNILVR.NS,2026-04-23,5,Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,2366.4,69.7,2244.54,2549.19,stop_loss_hit,2244.54,2026-04-30,5,-5.15,False,False,False,False,True,True,False,False,False,True,False,False,True,True
HINDZINC.NS,2026-04-23,5,RSI in healthy zone; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,581.48,58.8,543.59,638.3,target_hit,638.3,2026-05-06,9,9.77,False,True,False,False,False,False,False,False,False,False,True,True,True,True
ICICIBANK.NS,2026-04-23,4,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Outperforming index,1348.0,56.3,1282.67,1445.99,stop_loss_hit,1282.67,2026-04-29,4,-4.85,False,True,False,False,False,True,False,False,False,False,False,True,False,True
IRFC.NS,2026-04-23,3,RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high,105.06,59.9,98.25,115.27,timeout,100.19000244140625,2026-05-14,15,-4.64,False,True,False,True,True,False,False,False,False,False,False,False,False,False
JINDALSTEL.NS,2026-04-23,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1254.5,59.2,1173.65,1375.77,timeout,1252.800048828125,2026-05-14,15,-0.14,True,True,False,False,False,False,False,False,False,False,False,True,True,True
JIOFIN.NS,2026-04-23,3,RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high,248.66,55.9,233.0,272.15,stop_loss_hit,233.0,2026-05-12,13,-6.3,False,True,False,True,True,False,False,False,False,False,False,False,False,False
JSWSTEEL.NS,2026-04-23,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,1257.0,60.5,1190.83,1356.26,timeout,1296.9000244140625,2026-05-14,15,3.17,True,True,False,False,False,False,False,False,False,False,False,True,True,True
LODHA.NS,2026-04-23,3,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure),856.5,53.7,787.64,959.79,target_hit,959.79,2026-05-07,10,12.06,False,True,False,False,False,True,False,False,False,False,False,True,False,False
LT.NS,2026-04-23,6,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,4014.89,58.4,3782.79,4363.03,timeout,3902.284912109375,2026-05-14,15,-2.8,True,True,False,False,False,False,False,False,False,False,True,True,True,True
LTM.NS,2026-04-23,3,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure),4471.57,49.6,4162.45,4935.26,stop_loss_hit,4162.45,2026-05-04,7,-6.91,False,True,False,False,False,True,False,False,False,False,False,True,False,False
MAXHEALTH.NS,2026-04-23,3,RSI in healthy zone; Volume contracting (low selling pressure); Outperforming index,1006.75,56.0,955.0,1084.38,stop_loss_hit,955.0,2026-04-30,5,-5.14,False,True,False,False,False,False,False,False,False,False,False,True,False,True
MAZDOCK.NS,2026-04-23,6,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,2693.8,68.4,2505.36,2976.46,stop_loss_hit,2505.36,2026-05-12,13,-7.0,True,False,False,False,True,False,False,False,False,True,False,True,True,True
MOTHERSON.NS,2026-04-23,4,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20); Outperforming index,127.22,58.9,117.19,142.27,timeout,126.11000061035156,2026-05-14,15,-0.87,True,True,False,False,False,False,False,False,False,False,False,False,True,True
MUTHOOTFIN.NS,2026-04-23,4,RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,3561.4,57.2,3330.49,3907.76,timeout,3531.10009765625,2026-05-14,15,-0.85,False,True,False,False,False,False,False,False,False,False,False,True,True,True
NESTLEIND.NS,2026-04-23,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20); Outperforming index,1410.5,78.4,1340.9,1514.9,timeout,1459.5999755859375,2026-05-14,15,3.48,True,False,False,False,True,True,False,False,False,True,False,False,True,True
NTPC.NS,2026-04-23,6,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,402.25,66.2,383.09,430.99,timeout,396.29998779296875,2026-05-14,15,-1.48,True,False,False,False,True,False,False,False,False,True,False,True,True,True
ONGC.NS,2026-04-23,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),286.25,59.7,273.22,305.79,target_hit,305.79,2026-04-29,4,6.83,True,True,False,False,True,True,False,False,False,False,False,True,True,False
PFC.NS,2026-04-23,6,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20); Outperforming index,469.8,71.4,441.23,512.65,stop_loss_hit,441.23,2026-05-12,13,-6.08,True,False,False,False,True,False,False,False,False,True,False,True,True,True
